Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
,144601,6196,MSF 44/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor LAUDEMAR GONÇALVES DE AGUIAR NETO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Islâmica do Irã.","Votação da Mensagem nº 44, de 2020 - Laudemar Gonçalves de Aguiar Neto (Irã).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144601/votacoes#votacao_6196,Nao especificado,,,2020-09-23,2020-09-08,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144601
,144455,6197,MSF 38/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RODRIGO DO AMARAL SOUZA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Trinidad e Tobago.","Votação da Mensagem nº 38, de 2020 - Rodrigo do Amaral Souza (Trinidad e Tobago).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144455/votacoes#votacao_6197,Nao especificado,,,2020-09-23,2020-09-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144455
,144600,6198,MSF 43/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO JOSÉ MARIA DE SOUZA E SILVA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República das Filipinas e, cumulativamente, na República de Palau, nos Estados Federados da Micronésia e na República das Ilhas Marshall.","Votação da MSF nº 43/2020 - Antonio José Maria de Souza e Silva (Filipinas, Palau, Micronésia e Ilhas Marshall).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144600/votacoes#votacao_6198,Nao especificado,,,2020-09-23,2020-09-08,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144600
,143384,6199,MSF 31/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor MARCEL FORTUNA BIATO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Irlanda.","Votação da Mensagem nº 31, de 2020 - Marcel Fortuna Biato (Irlanda).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143384/votacoes#votacao_6199,Nao especificado,,,2020-09-23,2020-07-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143384
,142949,6200,MSF 13/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor PAULO ROBERTO SOARES PACHECO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Chile.","Votação da Mensagem nº 13, de 2020 - Paulo Roberto Soares Pacheco (Chile).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142949/votacoes#votacao_6200,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142949
,143069,6201,MSF 25/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do do Senhor MAURICIO MEDEIROS DE ASSIS, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática de Timor-Leste.","Votação da Mensagem nº 25, de 2020 - Mauricio Medeiros de Assis (Timor-Leste).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143069/votacoes#votacao_6201,Nao especificado,,,2020-09-23,2020-06-29,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143069
,140746,6202,MSF 3/2020,"Submete à consideração do Senado Federal, nos termos do art. 123, parágrafo único, inciso II, da Constituição Federal, o nome do Almirante de Esquadra LEONARDO PUNTEL, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da transferência para a inatividade do Ministro Carlos Augusto de Sousa.","Votação da Mensagem nº 3, de 2020 - Leonardo Puntel (STM).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140746/votacoes#votacao_6202,Nao especificado,,,2020-09-23,2020-02-18,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140746
,143016,6203,MSF 24/2020,"Submete à consideração do Senado Federal, nos termos do art. 123 da Constituição Federal, o nome do Almirante de Esquadra CELSO LUIZ NAZARETH, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da transferência para a inatividade do Ministro Alvaro Luiz Pinto.","Votação da Mensagem nº 24, de 2020 - Celso Luiz Nazareth (STM).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143016/votacoes#votacao_6203,Nao especificado,,,2020-09-23,2020-06-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143016
,144420,6204,MSF 36/2020,"Submete à consideração do Senado Federal, nos termos do art. 123 da Constituição Federal, o nome do Tenente-Brigadeiro do Ar CARLOS AUGUSTO AMARAL OLIVEIRA, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da transferência para a inatividade do Ministro WILLIAM DE OLIVEIRA BARROS, a partir de 2 de outubro de 2020.","Votação da Mensagem nº 36, de 2020 - Carlos Augusto Amaral Oliveira (STM) .",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144420/votacoes#votacao_6204,Nao especificado,,,2020-09-23,2020-08-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144420
,142956,6205,MSF 20/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor FRANCISCO MAURO BRASIL DE HOLANDA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Estado do Kuwait e, cumulativamente, no Reino do Bahrein.","Votação da Mensagem nº 20, de 2020 - Francisco Mauro Brasil de Holanda (Kuwait e Bahrein).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142956/votacoes#votacao_6205,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142956
,144226,6206,MSF 34/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor NORTON DE ANDRADE MELLO RAPESTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Ucrânia e, cumulativamente, na República da Moldova.","Votação da Mensagem nº 34, de 2020 - Norton de Andrade Mello Rapesta (Ucrânia e Moldova).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144226/votacoes#votacao_6206,Nao especificado,,,2020-09-23,2020-08-19,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144226
,142954,6207,MSF 18/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor OSWALDO BIATO JÚNIOR, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Geórgia.","Votação da Mensagem nº 18, de 2020 - Oswaldo Biato Júnior (Geórgia).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142954/votacoes#votacao_6207,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142954
,144629,6208,MSF 46/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ CARLOS DE ARAÚJO LEITÃO, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Costa do Marfim.","Votação da Mensagem nº 46, de 2020 - José Carlos de Araújo Leitão (Costa do Marfim).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144629/votacoes#votacao_6208,Nao especificado,,,2020-09-23,2020-09-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144629
,142951,6209,MSF 15/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ARTHUR HENRIQUE VILLANOVA NOGUEIRA, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Zâmbia.","Votação da Mensagem nº 15, de 2020 - Arthur Henrique Villanova Nogueira (Zâmbia).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142951/votacoes#votacao_6209,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142951
,142950,6210,MSF 14/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor COLBERT SOARES PINTO JUNIOR, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Cabo Verde.","Votação da Mensagem nº 14, de 2020 - Colbert Soares Pinto Junior (Cabo Verde).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142950/votacoes#votacao_6210,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142950
,143002,6211,MSF 23/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor CARLOS SÉRGIO SOBRAL DUARTE, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercera cargo de representante permanente do Brasil junto à Agência Internacional de Energia Atômica - AIEA e Organismos Internacionais Conexos, com sede em Viena, Áustria.","Votação da Mensagem nº 23, de 2020 - Carlos Sérgio Sobral Duarte (AIEA).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143002/votacoes#votacao_6211,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143002
,143070,6212,MSF 26/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor BRUNO LUIZ DOS SANTOS COBUCCIO, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Senegal e, cumulativamente, na República da Gâmbia.","Votação da Mensagem nº 26, de 2020 - Bruno Luiz dos Santos Cobuccio (Senegal e Gâmbia).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143070/votacoes#votacao_6212,Nao especificado,,,2020-09-23,2020-06-29,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143070
,142958,6213,MSF 22/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor FLÁVIO HUGO LIMA ROCHA JUNIOR, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.","Votação da Mensagem nº 22, de 2020 - Flávio Hugo Lima Rocha Junior (Botsuana).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142958/votacoes#votacao_6213,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142958
,143635,6214,MSF 33/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do  Senhor LUÍS IVALDO VILLAFAÑE GOMES SANTOS, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Iraque.","Votação da Mensagem nº 33, de 2020 - Luís Ivaldo Villafañe Gomes Santos (Iraque).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143635/votacoes#votacao_6214,Nao especificado,,,2020-09-23,2020-07-27,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143635
,144227,6215,MSF 35/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora ELLEN OSTHOFF FERREIRA DE BARROS, Conselheira do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil em Burkina Faso.","Votação da Mensagem nº 35, de 2020 - Ellen Osthoff Ferreira de Barros (Burkina Faso).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144227/votacoes#votacao_6215,Nao especificado,,,2020-09-23,2020-08-19,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144227
,144598,6216,MSF 42/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora REGINA CÉLIA DE OLIVEIRA BITTENCOURT, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República do Benim e, cumulativamente, na República do Níger.","Votação da Mensagem nº 42, de 2020 - Regina Célia de Oliveira Bittencourt (Benim e Níger).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144598/votacoes#votacao_6216,Nao especificado,,,2020-09-23,2020-09-08,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144598
,144602,6217,MSF 45/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor RENATO SOARES MENEZES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Congo e, cumulativamente, na República Centro-Africana.","Votação da Mensagem nº 45, de 2020 - Renato Soares Menezes (Congo e República Centro-Africana).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144602/votacoes#votacao_6217,Nao especificado,,,2020-09-23,2020-09-08,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144602
,144508,6218,MSF 41/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS ALBERTO MICHAELSEN DEN HARTOG, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática Federal do Nepal.","Votação da Mensagem nº 41, de 2020 - Carlos Alberto Michaelsen Den Hartog (Nepal).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144508/votacoes#votacao_6218,Nao especificado,,,2020-09-23,2020-09-03,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144508
,142952,6219,MSF 16/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTÔNIO CARLOS DE
SALLES MENEZES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Guiné.","Votação da Mensagem nº 16, de 2020 - Antônio Carlos de Salles Menezes (Guiné).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142952/votacoes#votacao_6219,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142952
,145158,6224,MSF 72/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, submeto à consideração de Vossas Excelências o nome do Senhor WALDEMAR GONÇALVES ORTUNHO JUNIOR, para exercer o cargo de Diretor-Presidente do Conselho Diretor da Autoridade Nacional de Proteção de Dados - ANPD, com mandato de seis anos.","Votação da Mensagem nº 72, de 2020 - Waldemar Gonçalves Ortunho Junior (ANPD).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145158/votacoes#votacao_6224,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145158
,145159,6225,MSF 73/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, o nome do Senhor ARTHUR PEREIRA SABBAT, para exercer o cargo de Diretor do Conselho Diretor da Autoridade Nacional de Proteção de Dados – ANPD, com mandato de cinco anos.","Votação da Mensagem nº 73, de 2020 - Arthur Pereira Sabbat (ANPD).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145159/votacoes#votacao_6225,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145159
,145160,6226,MSF 74/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, o nome da Senhora MIRIAM WIMMER, para exercer o cargo de Diretora do Conselho Diretor da Autoridade Nacional de Proteção de Dados – ANPD, com mandato de dois anos.","Votação da Mensagem nº 74, de 2020 - Miriam Wimmer (ANPD).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145160/votacoes#votacao_6226,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145160
,145108,6227,MSF 61/2020,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""b"", e do art. 73, § 2º, inciso I, da Constituição Federal, o nome do Senhor  JORGE ANTONIO
DE OLIVEIRA FRANCISCO, para exercer o cargo de Ministro do Tribunal de Contas da União, em vaga decorrente da aposentadoria do Ministro José Múcio Monteiro Filho.","Votação da Mensagem nº 61, de 2020 - Jorge Antonio de Oliveira Francisco (TCU).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145108/votacoes#votacao_6227,Nao especificado,,,2020-10-20,2020-10-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145108
,145161,6228,MSF 75/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, o nome da Senhora NAIRANE FARIAS RABELO LEITAO, para exercer o cargo de Diretora do Conselho Diretor da Autoridade Nacional de Proteção de Dados – ANPD, com mandato de três
anos.","Votação da Mensagem nº 75, de 2020 - Nairane Farias Rabelo Leitao (ANPD).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145161/votacoes#votacao_6228,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145161
,145162,6229,MSF 76/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, o nome do Senhor JOACIL BASILIO RAEL, para exercer o cargo de Diretor do Conselho Diretor da Autoridade Nacional de Proteção de Dados – ANPD, com mandato de quatro anos.","Votação da Mensagem nº 76, de 2020 - Joacil Basilio Rael (ANPD).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145162/votacoes#votacao_6229,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145162
,145080,6230,MSF 58/2020,"Submete à consideração do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome do Senhor JOSÉ LUIZ POVILL DE SOUZA, para exercer o cargo de Ouvidor da Agência Nacional de Aviação Civil - ANAC, em vaga decorrente do término do mandato de Alex Castaldi Romera.","Votação da Mensagem nº 58, de 2020 - José Luiz Povill De Souza (ANAC).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145080/votacoes#votacao_6230,Nao especificado,,,2020-10-20,2020-10-07,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145080
,145149,6231,MSF 66/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 12 da Lei no 11.182, de 27 de setembro de 2005, o nome do Senhor RICARDO BISINOTTO CATANANT, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, na vaga decorrente do término do mandato de Ricardo Sérgio Maia Bezerra.","Votação Mensagem nº 66, de 2020 - Ricardo Bisinotto Catanant (ANAC)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145149/votacoes#votacao_6231,Nao especificado,,,2020-10-20,2020-10-15,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145149
,145155,6232,MSF 69/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 12 da Lei no 11.182, de 27 de setembro de 2005, o nome do Senhor JULIANO ALCÂNTARA NOMAN, para exercer o cargo de Diretor-Presidente da Agência Nacional de Aviação Civil - ANAC, na vaga decorrente do término do mandato de José Ricardo Pataro Botelho de Queiroz.","Votação da Mensagem nº 69, de 2020 - Juliano Alcântara Noman (ANAC).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145155/votacoes#votacao_6232,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145155
,145156,6233,MSF 70/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 12 da Lei no 11.182, de 27 de setembro de 2005, o nome do Senhor ROGÉRIO BENEVIDES CARVALHO, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, na vaga decorrente do término do mandato de Ricardo Fenelon das Neves Júnior.","Votação da Mensagem nº 70, de 2020 - Rogério Benevides Carvalho (ANAC).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145156/votacoes#votacao_6233,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145156
,145157,6234,MSF 71/2020,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 12 da Lei no 11.182, de 27 de setembro de 2005, o nome do Senhor TIAGO SOUSA PEREIRA, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, no mandato a iniciar em 20 de março de 2021 decorrente do término do mandato de Hélio Paes de Barros Júnior, que renunciou.","Votação da Mensagem nº 71, de 2020 - Tiago Sousa Pereira (ANAC).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145157/votacoes#votacao_6234,Nao especificado,,,2020-10-20,2020-10-16,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145157
,145130,6235,MSF 64/2020,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor EDUARDO NERY MACHADO FILHO, para exercer o cargo de Diretor-Geral da Agência Nacional de Transportes Aquaviários - ANTAQ.","Votação da Mensagem nº 64, de 2020 - Eduardo Nery Machado Filho (ANTAQ).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145130/votacoes#votacao_6235,Nao especificado,,,2020-10-20,2020-10-14,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145130
,145074,6236,MSF 53/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da  Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor RODOLFO HENRIQUE DE SABOIA, para exercer o cargo de Diretor- Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, no mandato a iniciar em 23 de dezembro de 2020, decorrente do término do mandato de Décio Fabricio Oddone da Costa, que renunciou.","Votação da Mensagem nº 53, de 2020 - Rodolfo Henrique de Saboia (ANP).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145074/votacoes#votacao_6236,Nao especificado,,,2020-10-20,2020-10-07,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145074
,145075,6237,MSF 54/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11 da Lei nº 9.478, de 6 de agosto de 1997, o nome da Senhora SYMONE CHRISTINE DE SANTANA ARAUJO, para exercer o cargo de Diretora da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, em vaga decorrente do término do mandato de Aurélio Cesar Nogueira Amaral.","Votação da Mensagem nº 54, de 2020 - Symone Christine de Santana Araujo (ANP).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/145075/votacoes#votacao_6237,Nao especificado,,,2020-10-20,2020-10-07,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/145075
